respID,qID,altID,obsID,Price,Calories,Vitamins,Sugar,AlcoholContent,Material,Brand,image
900,1,1,7193,18.5,100,Vitamins,0,4,Aluminum Can,Michelob Ultra,ultra.png
900,1,2,7193,19,100,Vitamins,1,4,Glass Bottle,Truly,truly_bottle.png
900,1,3,7193,19,80,No Vitamins,1,5,Glass Bottle,Cacti,cacti_bottle.png
900,2,1,7194,18.5,100,No Vitamins,1,7,Glass Bottle,Vizzy,vizzy_bottle.png
900,2,2,7194,18.5,90,Vitamins,1,7,Aluminum Can,AMC Seltzer,AMC.png
900,2,3,7194,19,90,Vitamins,1,5,Glass Bottle,Truly,truly_bottle.png
900,3,1,7195,18.5,100,No Vitamins,1,7,Glass Bottle,Michelob Ultra,ultra_bottle.png
900,3,2,7195,19,80,No Vitamins,2,5,Glass Bottle,Michelob Ultra,ultra_bottle.png
900,3,3,7195,19,90,Vitamins,1,5,Glass Bottle,Michelob Ultra,ultra_bottle.png
900,4,1,7196,18,80,No Vitamins,1,4,Glass Bottle,Cacti,cacti_bottle.png
900,4,2,7196,18,80,Vitamins,1,4,Glass Bottle,Michelob Ultra,ultra_bottle.png
900,4,3,7196,19,80,Vitamins,2,5,Aluminum Can,AMC Seltzer,AMC.png
900,5,1,7197,18,80,No Vitamins,0,5,Aluminum Can,Truly,truly.png
900,5,2,7197,19,90,No Vitamins,0,7,Glass Bottle,Vizzy,vizzy_bottle.png
900,5,3,7197,19,80,Vitamins,2,4,Glass Bottle,Truly,truly_bottle.png
900,6,1,7198,18,80,Vitamins,2,5,Aluminum Can,AMC Seltzer,AMC.png
900,6,2,7198,18.5,80,Vitamins,0,4,Aluminum Can,Michelob Ultra,ultra.png
900,6,3,7198,19,100,No Vitamins,2,4,Glass Bottle,Michelob Ultra,ultra_bottle.png
900,7,1,7199,18,90,Vitamins,2,5,Glass Bottle,AMC Seltzer,AMC_bottle.png
900,7,2,7199,18,90,Vitamins,1,4,Aluminum Can,Cacti,cacti.png
900,7,3,7199,18,80,No Vitamins,2,7,Aluminum Can,Cacti,cacti.png
900,8,1,7200,18,80,No Vitamins,2,5,Aluminum Can,Cacti,cacti.png
900,8,2,7200,18,100,Vitamins,0,4,Aluminum Can,Michelob Ultra,ultra.png
900,8,3,7200,18.5,80,Vitamins,2,7,Glass Bottle,Truly,truly_bottle.png
901,1,1,7201,18,90,No Vitamins,0,4,Aluminum Can,Cacti,cacti.png
901,1,2,7201,18.5,80,Vitamins,2,7,Aluminum Can,Cacti,cacti.png
901,1,3,7201,18.5,80,No Vitamins,1,5,Aluminum Can,Vizzy,vizzy.png
901,2,1,7202,18,100,No Vitamins,1,5,Aluminum Can,Michelob Ultra,ultra.png
901,2,2,7202,19,100,No Vitamins,2,4,Aluminum Can,Cacti,cacti.png
901,2,3,7202,19,80,Vitamins,2,7,Glass Bottle,Cacti,cacti_bottle.png
901,3,1,7203,18,90,No Vitamins,1,7,Glass Bottle,Michelob Ultra,ultra_bottle.png
901,3,2,7203,19,90,No Vitamins,2,7,Glass Bottle,Cacti,cacti_bottle.png
901,3,3,7203,18.5,90,No Vitamins,0,7,Glass Bottle,Vizzy,vizzy_bottle.png
901,4,1,7204,18,80,No Vitamins,0,4,Glass Bottle,Michelob Ultra,ultra_bottle.png
901,4,2,7204,18,100,No Vitamins,2,5,Glass Bottle,AMC Seltzer,AMC_bottle.png
901,4,3,7204,18,100,Vitamins,0,4,Glass Bottle,Vizzy,vizzy_bottle.png
901,5,1,7205,18.5,90,No Vitamins,2,4,Aluminum Can,Vizzy,vizzy.png
901,5,2,7205,19,90,Vitamins,0,4,Glass Bottle,Michelob Ultra,ultra_bottle.png
901,5,3,7205,18,80,Vitamins,0,5,Aluminum Can,Michelob Ultra,ultra.png
901,6,1,7206,18,90,Vitamins,2,7,Aluminum Can,Cacti,cacti.png
901,6,2,7206,18,100,No Vitamins,0,4,Glass Bottle,Michelob Ultra,ultra_bottle.png
901,6,3,7206,18.5,80,No Vitamins,1,7,Aluminum Can,AMC Seltzer,AMC.png
901,7,1,7207,19,90,Vitamins,1,7,Glass Bottle,Michelob Ultra,ultra_bottle.png
901,7,2,7207,19,80,No Vitamins,2,4,Aluminum Can,Michelob Ultra,ultra.png
901,7,3,7207,18.5,90,No Vitamins,2,5,Aluminum Can,Michelob Ultra,ultra.png
901,8,1,7208,19,100,Vitamins,2,7,Aluminum Can,Vizzy,vizzy.png
901,8,2,7208,18,90,Vitamins,0,4,Aluminum Can,Truly,truly.png
901,8,3,7208,18,90,No Vitamins,0,7,Glass Bottle,Cacti,cacti_bottle.png
902,1,1,7209,18.5,100,No Vitamins,1,4,Aluminum Can,Michelob Ultra,ultra.png
902,1,2,7209,18.5,90,Vitamins,2,7,Aluminum Can,AMC Seltzer,AMC.png
902,1,3,7209,18.5,90,No Vitamins,0,4,Glass Bottle,Vizzy,vizzy_bottle.png
902,2,1,7210,18,100,No Vitamins,1,7,Glass Bottle,Truly,truly_bottle.png
902,2,2,7210,18,80,Vitamins,2,4,Aluminum Can,Truly,truly.png
902,2,3,7210,18,100,No Vitamins,0,4,Aluminum Can,Cacti,cacti.png
902,3,1,7211,18,80,Vitamins,1,7,Glass Bottle,Michelob Ultra,ultra_bottle.png
902,3,2,7211,19,80,Vitamins,2,7,Aluminum Can,Cacti,cacti.png
902,3,3,7211,19,80,No Vitamins,2,4,Glass Bottle,Vizzy,vizzy_bottle.png
902,4,1,7212,18,90,Vitamins,1,7,Aluminum Can,Vizzy,vizzy.png
902,4,2,7212,18.5,80,No Vitamins,1,4,Glass Bottle,AMC Seltzer,AMC_bottle.png
902,4,3,7212,18,80,Vitamins,0,5,Glass Bottle,Cacti,cacti_bottle.png
902,5,1,7213,18,90,Vitamins,0,5,Aluminum Can,Truly,truly.png
902,5,2,7213,18,100,Vitamins,1,4,Aluminum Can,AMC Seltzer,AMC.png
902,5,3,7213,18,80,No Vitamins,2,4,Glass Bottle,AMC Seltzer,AMC_bottle.png
902,6,1,7214,18.5,90,No Vitamins,2,4,Aluminum Can,Vizzy,vizzy.png
902,6,2,7214,19,80,No Vitamins,2,5,Glass Bottle,Cacti,cacti_bottle.png
902,6,3,7214,19,90,No Vitamins,1,7,Aluminum Can,AMC Seltzer,AMC.png
902,7,1,7215,19,90,Vitamins,1,7,Aluminum Can,Cacti,cacti.png
902,7,2,7215,18,90,No Vitamins,2,7,Aluminum Can,Cacti,cacti.png
902,7,3,7215,18,80,Vitamins,0,7,Aluminum Can,AMC Seltzer,AMC.png
902,8,1,7216,18,80,No Vitamins,2,5,Glass Bottle,AMC Seltzer,AMC_bottle.png
902,8,2,7216,18,100,No Vitamins,1,4,Aluminum Can,Vizzy,vizzy.png
902,8,3,7216,19,90,Vitamins,1,7,Glass Bottle,Cacti,cacti_bottle.png
903,1,1,7217,19,80,Vitamins,2,5,Aluminum Can,AMC Seltzer,AMC.png
903,1,2,7217,18,90,No Vitamins,0,4,Aluminum Can,Vizzy,vizzy.png
903,1,3,7217,18,80,Vitamins,2,5,Glass Bottle,Truly,truly_bottle.png
903,2,1,7218,18.5,90,Vitamins,2,5,Aluminum Can,AMC Seltzer,AMC.png
903,2,2,7218,18,100,Vitamins,0,4,Glass Bottle,Vizzy,vizzy_bottle.png
903,2,3,7218,18.5,80,No Vitamins,0,7,Aluminum Can,Cacti,cacti.png
903,3,1,7219,19,90,Vitamins,1,7,Glass Bottle,Michelob Ultra,ultra_bottle.png
903,3,2,7219,19,90,No Vitamins,1,7,Aluminum Can,Vizzy,vizzy.png
903,3,3,7219,18,100,No Vitamins,0,4,Aluminum Can,Truly,truly.png
903,4,1,7220,19,80,No Vitamins,0,5,Glass Bottle,AMC Seltzer,AMC_bottle.png
903,4,2,7220,18,100,No Vitamins,2,7,Aluminum Can,Vizzy,vizzy.png
903,4,3,7220,18,100,Vitamins,2,5,Glass Bottle,AMC Seltzer,AMC_bottle.png
903,5,1,7221,19,90,Vitamins,0,4,Aluminum Can,AMC Seltzer,AMC.png
903,5,2,7221,18.5,100,Vitamins,2,4,Glass Bottle,Michelob Ultra,ultra_bottle.png
903,5,3,7221,18.5,90,No Vitamins,0,5,Aluminum Can,Truly,truly.png
903,6,1,7222,18,100,No Vitamins,1,7,Aluminum Can,Vizzy,vizzy.png
903,6,2,7222,19,80,No Vitamins,2,5,Glass Bottle,Michelob Ultra,ultra_bottle.png
903,6,3,7222,18,100,No Vitamins,0,4,Glass Bottle,Vizzy,vizzy_bottle.png
903,7,1,7223,18.5,100,No Vitamins,0,5,Aluminum Can,Vizzy,vizzy.png
903,7,2,7223,19,100,Vitamins,0,7,Glass Bottle,Cacti,cacti_bottle.png
903,7,3,7223,18.5,90,Vitamins,2,5,Aluminum Can,Vizzy,vizzy.png
903,8,1,7224,19,100,Vitamins,1,4,Aluminum Can,Cacti,cacti.png
903,8,2,7224,19,80,Vitamins,0,7,Glass Bottle,Michelob Ultra,ultra_bottle.png
903,8,3,7224,18,100,Vitamins,0,7,Glass Bottle,AMC Seltzer,AMC_bottle.png
904,1,1,7225,18,100,Vitamins,2,7,Aluminum Can,Michelob Ultra,ultra.png
904,1,2,7225,18,100,Vitamins,0,5,Aluminum Can,Vizzy,vizzy.png
904,1,3,7225,18,90,Vitamins,1,5,Aluminum Can,Cacti,cacti.png
904,2,1,7226,18,90,Vitamins,2,7,Glass Bottle,Vizzy,vizzy_bottle.png
904,2,2,7226,19,80,No Vitamins,1,5,Glass Bottle,Michelob Ultra,ultra_bottle.png
904,2,3,7226,18,100,Vitamins,2,7,Glass Bottle,Michelob Ultra,ultra_bottle.png
904,3,1,7227,18,90,No Vitamins,0,4,Glass Bottle,Vizzy,vizzy_bottle.png
904,3,2,7227,18,80,No Vitamins,0,4,Glass Bottle,Truly,truly_bottle.png
904,3,3,7227,18.5,80,No Vitamins,0,7,Glass Bottle,Cacti,cacti_bottle.png
904,4,1,7228,18.5,100,No Vitamins,1,4,Aluminum Can,Cacti,cacti.png
904,4,2,7228,18.5,80,Vitamins,2,4,Glass Bottle,AMC Seltzer,AMC_bottle.png
904,4,3,7228,19,90,No Vitamins,2,7,Aluminum Can,Cacti,cacti.png
904,5,1,7229,19,80,Vitamins,2,5,Aluminum Can,Michelob Ultra,ultra.png
904,5,2,7229,18,80,Vitamins,0,7,Aluminum Can,Truly,truly.png
904,5,3,7229,19,100,No Vitamins,1,5,Glass Bottle,Michelob Ultra,ultra_bottle.png
904,6,1,7230,18,80,No Vitamins,0,4,Glass Bottle,Truly,truly_bottle.png
904,6,2,7230,19,80,No Vitamins,1,4,Aluminum Can,Truly,truly.png
904,6,3,7230,18.5,100,No Vitamins,1,5,Aluminum Can,Michelob Ultra,ultra.png
904,7,1,7231,18.5,90,No Vitamins,2,7,Aluminum Can,AMC Seltzer,AMC.png
904,7,2,7231,18,90,No Vitamins,0,5,Glass Bottle,Cacti,cacti_bottle.png
904,7,3,7231,18,90,Vitamins,1,4,Glass Bottle,Cacti,cacti_bottle.png
904,8,1,7232,18.5,100,Vitamins,0,5,Glass Bottle,Truly,truly_bottle.png
904,8,2,7232,18,100,Vitamins,0,5,Aluminum Can,Cacti,cacti.png
904,8,3,7232,19,80,Vitamins,2,5,Aluminum Can,Michelob Ultra,ultra.png
905,1,1,7233,18,100,Vitamins,2,7,Aluminum Can,Truly,truly.png
905,1,2,7233,18,80,Vitamins,2,7,Aluminum Can,Cacti,cacti.png
905,1,3,7233,18.5,90,Vitamins,0,4,Glass Bottle,Truly,truly_bottle.png
905,2,1,7234,19,90,No Vitamins,0,5,Glass Bottle,Cacti,cacti_bottle.png
905,2,2,7234,19,90,No Vitamins,0,5,Aluminum Can,AMC Seltzer,AMC.png
905,2,3,7234,18.5,100,Vitamins,0,7,Glass Bottle,Cacti,cacti_bottle.png
905,3,1,7235,19,90,Vitamins,0,5,Glass Bottle,Michelob Ultra,ultra_bottle.png
905,3,2,7235,18.5,80,Vitamins,0,4,Aluminum Can,Michelob Ultra,ultra.png
905,3,3,7235,19,80,No Vitamins,1,4,Aluminum Can,Cacti,cacti.png
905,4,1,7236,18.5,90,No Vitamins,2,4,Glass Bottle,Vizzy,vizzy_bottle.png
905,4,2,7236,19,90,Vitamins,2,5,Glass Bottle,Michelob Ultra,ultra_bottle.png
905,4,3,7236,18.5,80,No Vitamins,2,5,Aluminum Can,Michelob Ultra,ultra.png
905,5,1,7237,19,80,No Vitamins,2,7,Aluminum Can,Vizzy,vizzy.png
905,5,2,7237,18,100,No Vitamins,2,7,Aluminum Can,Cacti,cacti.png
905,5,3,7237,19,80,Vitamins,0,7,Aluminum Can,Truly,truly.png
905,6,1,7238,19,90,No Vitamins,2,4,Glass Bottle,Truly,truly_bottle.png
905,6,2,7238,19,90,Vitamins,1,7,Glass Bottle,Cacti,cacti_bottle.png
905,6,3,7238,19,90,No Vitamins,0,7,Aluminum Can,Truly,truly.png
905,7,1,7239,18.5,100,Vitamins,0,7,Aluminum Can,AMC Seltzer,AMC.png
905,7,2,7239,19,90,Vitamins,2,5,Glass Bottle,Michelob Ultra,ultra_bottle.png
905,7,3,7239,19,80,No Vitamins,0,5,Aluminum Can,Truly,truly.png
905,8,1,7240,18.5,100,Vitamins,1,5,Aluminum Can,AMC Seltzer,AMC.png
905,8,2,7240,18.5,90,No Vitamins,1,5,Aluminum Can,Michelob Ultra,ultra.png
905,8,3,7240,18.5,100,Vitamins,2,5,Glass Bottle,Cacti,cacti_bottle.png
906,1,1,7241,19,100,Vitamins,2,7,Glass Bottle,Vizzy,vizzy_bottle.png
906,1,2,7241,18.5,100,No Vitamins,0,7,Aluminum Can,Truly,truly.png
906,1,3,7241,18.5,100,Vitamins,1,4,Aluminum Can,AMC Seltzer,AMC.png
906,2,1,7242,19,80,Vitamins,1,5,Aluminum Can,AMC Seltzer,AMC.png
906,2,2,7242,18,80,No Vitamins,0,4,Aluminum Can,AMC Seltzer,AMC.png
906,2,3,7242,19,90,No Vitamins,1,7,Aluminum Can,Truly,truly.png
906,3,1,7243,19,100,Vitamins,1,5,Aluminum Can,Truly,truly.png
906,3,2,7243,19,100,Vitamins,1,5,Glass Bottle,Michelob Ultra,ultra_bottle.png
906,3,3,7243,18.5,100,Vitamins,0,7,Aluminum Can,Cacti,cacti.png
906,4,1,7244,18,100,Vitamins,0,7,Glass Bottle,Vizzy,vizzy_bottle.png
906,4,2,7244,18.5,80,No Vitamins,0,5,Aluminum Can,Truly,truly.png
906,4,3,7244,19,80,Vitamins,2,4,Glass Bottle,Vizzy,vizzy_bottle.png
906,5,1,7245,18.5,90,Vitamins,1,5,Aluminum Can,Vizzy,vizzy.png
906,5,2,7245,19,100,Vitamins,1,7,Glass Bottle,AMC Seltzer,AMC_bottle.png
906,5,3,7245,19,100,Vitamins,1,4,Glass Bottle,Truly,truly_bottle.png
906,6,1,7246,18.5,90,Vitamins,2,4,Aluminum Can,AMC Seltzer,AMC.png
906,6,2,7246,18.5,100,No Vitamins,0,4,Aluminum Can,Michelob Ultra,ultra.png
906,6,3,7246,18.5,90,No Vitamins,1,7,Aluminum Can,Cacti,cacti.png
906,7,1,7247,18.5,90,No Vitamins,1,5,Aluminum Can,AMC Seltzer,AMC.png
906,7,2,7247,19,100,Vitamins,0,5,Glass Bottle,Cacti,cacti_bottle.png
906,7,3,7247,18.5,90,Vitamins,0,4,Aluminum Can,Truly,truly.png
906,8,1,7248,18.5,100,No Vitamins,0,7,Glass Bottle,Michelob Ultra,ultra_bottle.png
906,8,2,7248,18,90,Vitamins,0,4,Glass Bottle,Cacti,cacti_bottle.png
906,8,3,7248,18.5,80,Vitamins,2,5,Aluminum Can,Cacti,cacti.png
907,1,1,7249,19,80,No Vitamins,1,5,Glass Bottle,Vizzy,vizzy_bottle.png
907,1,2,7249,19,90,No Vitamins,0,7,Glass Bottle,Michelob Ultra,ultra_bottle.png
907,1,3,7249,18.5,90,No Vitamins,2,5,Aluminum Can,AMC Seltzer,AMC.png
907,2,1,7250,18,90,No Vitamins,1,7,Aluminum Can,Truly,truly.png
907,2,2,7250,18.5,100,No Vitamins,1,4,Aluminum Can,AMC Seltzer,AMC.png
907,2,3,7250,19,90,No Vitamins,0,5,Glass Bottle,Cacti,cacti_bottle.png
907,3,1,7251,19,80,Vitamins,0,7,Aluminum Can,Vizzy,vizzy.png
907,3,2,7251,18.5,90,No Vitamins,2,5,Glass Bottle,Truly,truly_bottle.png
907,3,3,7251,18,80,Vitamins,1,5,Aluminum Can,Michelob Ultra,ultra.png
907,4,1,7252,18,100,No Vitamins,2,4,Aluminum Can,Vizzy,vizzy.png
907,4,2,7252,18.5,100,Vitamins,2,5,Aluminum Can,Michelob Ultra,ultra.png
907,4,3,7252,18.5,100,Vitamins,0,4,Glass Bottle,Truly,truly_bottle.png
907,5,1,7253,18,100,Vitamins,2,4,Glass Bottle,Vizzy,vizzy_bottle.png
907,5,2,7253,18,90,Vitamins,1,4,Aluminum Can,Cacti,cacti.png
907,5,3,7253,18,100,Vitamins,0,4,Aluminum Can,AMC Seltzer,AMC.png
907,6,1,7254,18,100,Vitamins,1,4,Aluminum Can,Michelob Ultra,ultra.png
907,6,2,7254,18.5,80,Vitamins,2,5,Aluminum Can,AMC Seltzer,AMC.png
907,6,3,7254,18.5,100,Vitamins,1,4,Glass Bottle,Vizzy,vizzy_bottle.png
907,7,1,7255,18.5,100,Vitamins,1,4,Glass Bottle,Truly,truly_bottle.png
907,7,2,7255,19,90,No Vitamins,1,7,Glass Bottle,AMC Seltzer,AMC_bottle.png
907,7,3,7255,18.5,80,No Vitamins,2,4,Aluminum Can,Cacti,cacti.png
907,8,1,7256,19,90,Vitamins,2,5,Aluminum Can,Truly,truly.png
907,8,2,7256,18,100,No Vitamins,0,5,Aluminum Can,Cacti,cacti.png
907,8,3,7256,18.5,80,Vitamins,1,7,Glass Bottle,AMC Seltzer,AMC_bottle.png
908,1,1,7257,18,90,No Vitamins,0,5,Aluminum Can,Michelob Ultra,ultra.png
908,1,2,7257,19,90,Vitamins,0,7,Aluminum Can,Cacti,cacti.png
908,1,3,7257,19,80,Vitamins,0,4,Aluminum Can,Truly,truly.png
908,2,1,7258,18.5,80,No Vitamins,1,7,Glass Bottle,Vizzy,vizzy_bottle.png
908,2,2,7258,18,90,No Vitamins,2,4,Glass Bottle,AMC Seltzer,AMC_bottle.png
908,2,3,7258,19,100,Vitamins,0,4,Aluminum Can,Michelob Ultra,ultra.png
908,3,1,7259,18.5,80,No Vitamins,0,5,Aluminum Can,Michelob Ultra,ultra.png
908,3,2,7259,18.5,80,Vitamins,0,7,Glass Bottle,Vizzy,vizzy_bottle.png
908,3,3,7259,18,80,Vitamins,0,7,Aluminum Can,AMC Seltzer,AMC.png
908,4,1,7260,18,80,No Vitamins,1,5,Glass Bottle,Cacti,cacti_bottle.png
908,4,2,7260,18.5,90,No Vitamins,0,7,Aluminum Can,Vizzy,vizzy.png
908,4,3,7260,18,80,Vitamins,1,5,Glass Bottle,Vizzy,vizzy_bottle.png
908,5,1,7261,18.5,80,Vitamins,1,4,Glass Bottle,Michelob Ultra,ultra_bottle.png
908,5,2,7261,18,80,No Vitamins,0,5,Glass Bottle,Truly,truly_bottle.png
908,5,3,7261,18.5,100,Vitamins,1,7,Aluminum Can,Cacti,cacti.png
908,6,1,7262,18.5,90,No Vitamins,2,5,Aluminum Can,Vizzy,vizzy.png
908,6,2,7262,18.5,80,No Vitamins,1,7,Glass Bottle,Truly,truly_bottle.png
908,6,3,7262,18.5,80,No Vitamins,0,4,Glass Bottle,Cacti,cacti_bottle.png
908,7,1,7263,18,90,No Vitamins,1,4,Glass Bottle,Truly,truly_bottle.png
908,7,2,7263,19,100,No Vitamins,0,5,Aluminum Can,Michelob Ultra,ultra.png
908,7,3,7263,18,100,Vitamins,2,7,Glass Bottle,Truly,truly_bottle.png
908,8,1,7264,18.5,80,Vitamins,2,5,Aluminum Can,Cacti,cacti.png
908,8,2,7264,18,100,Vitamins,1,7,Glass Bottle,Cacti,cacti_bottle.png
908,8,3,7264,19,90,No Vitamins,2,4,Glass Bottle,AMC Seltzer,AMC_bottle.png
909,1,1,7265,18,100,Vitamins,2,5,Glass Bottle,Vizzy,vizzy_bottle.png
909,1,2,7265,18,90,No Vitamins,1,7,Aluminum Can,AMC Seltzer,AMC.png
909,1,3,7265,18,90,Vitamins,1,4,Aluminum Can,Truly,truly.png
909,2,1,7266,19,80,Vitamins,2,7,Glass Bottle,Cacti,cacti_bottle.png
909,2,2,7266,18,100,Vitamins,2,7,Aluminum Can,Truly,truly.png
909,2,3,7266,19,100,Vitamins,1,5,Aluminum Can,AMC Seltzer,AMC.png
909,3,1,7267,19,100,No Vitamins,0,7,Glass Bottle,Cacti,cacti_bottle.png
909,3,2,7267,19,100,No Vitamins,2,4,Aluminum Can,AMC Seltzer,AMC.png
909,3,3,7267,18.5,80,Vitamins,0,4,Aluminum Can,Truly,truly.png
909,4,1,7268,18.5,90,No Vitamins,0,5,Aluminum Can,Michelob Ultra,ultra.png
909,4,2,7268,19,80,Vitamins,1,5,Aluminum Can,Cacti,cacti.png
909,4,3,7268,19,80,Vitamins,2,5,Glass Bottle,Michelob Ultra,ultra_bottle.png
909,5,1,7269,18,80,No Vitamins,1,7,Glass Bottle,Vizzy,vizzy_bottle.png
909,5,2,7269,18,90,No Vitamins,0,7,Glass Bottle,Cacti,cacti_bottle.png
909,5,3,7269,19,90,No Vitamins,0,7,Aluminum Can,Vizzy,vizzy.png
909,6,1,7270,19,80,No Vitamins,2,5,Aluminum Can,Vizzy,vizzy.png
909,6,2,7270,18.5,80,Vitamins,0,7,Glass Bottle,Vizzy,vizzy_bottle.png
909,6,3,7270,18.5,100,Vitamins,2,5,Aluminum Can,Truly,truly.png
909,7,1,7271,18.5,90,No Vitamins,0,4,Glass Bottle,Cacti,cacti_bottle.png
909,7,2,7271,19,100,Vitamins,2,5,Aluminum Can,Truly,truly.png
909,7,3,7271,18.5,90,Vitamins,2,7,Aluminum Can,Michelob Ultra,ultra.png
909,8,1,7272,19,80,No Vitamins,0,5,Glass Bottle,AMC Seltzer,AMC_bottle.png
909,8,2,7272,18,90,No Vitamins,0,4,Glass Bottle,AMC Seltzer,AMC_bottle.png
909,8,3,7272,19,80,No Vitamins,1,5,Glass Bottle,Cacti,cacti_bottle.png
910,1,1,7273,18,90,No Vitamins,1,5,Aluminum Can,Cacti,cacti.png
910,1,2,7273,18.5,100,Vitamins,1,5,Aluminum Can,Truly,truly.png
910,1,3,7273,19,90,Vitamins,2,7,Aluminum Can,Cacti,cacti.png
910,2,1,7274,18.5,90,No Vitamins,2,7,Glass Bottle,Vizzy,vizzy_bottle.png
910,2,2,7274,18.5,90,Vitamins,1,5,Glass Bottle,Vizzy,vizzy_bottle.png
910,2,3,7274,19,80,No Vitamins,1,5,Glass Bottle,AMC Seltzer,AMC_bottle.png
910,3,1,7275,19,90,No Vitamins,0,7,Aluminum Can,Truly,truly.png
910,3,2,7275,18.5,90,No Vitamins,0,7,Aluminum Can,Michelob Ultra,ultra.png
910,3,3,7275,18,90,Vitamins,0,7,Glass Bottle,Cacti,cacti_bottle.png
910,4,1,7276,18.5,90,Vitamins,0,4,Aluminum Can,Vizzy,vizzy.png
910,4,2,7276,19,90,No Vitamins,0,4,Glass Bottle,Cacti,cacti_bottle.png
910,4,3,7276,18,90,Vitamins,2,4,Glass Bottle,Cacti,cacti_bottle.png
910,5,1,7277,18,80,Vitamins,1,5,Glass Bottle,Cacti,cacti_bottle.png
910,5,2,7277,18,90,No Vitamins,1,4,Aluminum Can,Michelob Ultra,ultra.png
910,5,3,7277,19,100,No Vitamins,0,5,Glass Bottle,Cacti,cacti_bottle.png
910,6,1,7278,18.5,80,No Vitamins,1,5,Glass Bottle,Cacti,cacti_bottle.png
910,6,2,7278,18.5,90,No Vitamins,0,5,Glass Bottle,AMC Seltzer,AMC_bottle.png
910,6,3,7278,19,80,No Vitamins,1,7,Aluminum Can,Truly,truly.png
910,7,1,7279,19,90,Vitamins,1,7,Glass Bottle,Truly,truly_bottle.png
910,7,2,7279,18,90,No Vitamins,1,4,Aluminum Can,AMC Seltzer,AMC.png
910,7,3,7279,18,100,No Vitamins,1,7,Glass Bottle,Truly,truly_bottle.png
910,8,1,7280,19,80,Vitamins,0,7,Aluminum Can,AMC Seltzer,AMC.png
910,8,2,7280,18.5,80,Vitamins,0,5,Aluminum Can,Truly,truly.png
910,8,3,7280,19,80,Vitamins,1,5,Aluminum Can,Michelob Ultra,ultra.png
911,1,1,7281,18,90,No Vitamins,1,4,Aluminum Can,Cacti,cacti.png
911,1,2,7281,19,80,Vitamins,0,4,Aluminum Can,AMC Seltzer,AMC.png
911,1,3,7281,19,80,No Vitamins,2,7,Aluminum Can,Vizzy,vizzy.png
911,2,1,7282,18.5,80,Vitamins,2,4,Glass Bottle,Michelob Ultra,ultra_bottle.png
911,2,2,7282,18,80,Vitamins,0,4,Glass Bottle,Truly,truly_bottle.png
911,2,3,7282,18,90,Vitamins,0,4,Aluminum Can,Vizzy,vizzy.png
911,3,1,7283,19,80,No Vitamins,0,7,Aluminum Can,Truly,truly.png
911,3,2,7283,18.5,90,No Vitamins,2,5,Aluminum Can,Michelob Ultra,ultra.png
911,3,3,7283,18,100,Vitamins,2,5,Aluminum Can,AMC Seltzer,AMC.png
911,4,1,7284,18.5,100,No Vitamins,0,7,Glass Bottle,Vizzy,vizzy_bottle.png
911,4,2,7284,19,80,No Vitamins,2,7,Glass Bottle,Truly,truly_bottle.png
911,4,3,7284,18,100,Vitamins,1,4,Aluminum Can,AMC Seltzer,AMC.png
911,5,1,7285,18,100,Vitamins,1,5,Aluminum Can,AMC Seltzer,AMC.png
911,5,2,7285,18,90,No Vitamins,0,7,Glass Bottle,Michelob Ultra,ultra_bottle.png
911,5,3,7285,18.5,90,No Vitamins,2,7,Aluminum Can,AMC Seltzer,AMC.png
911,6,1,7286,19,90,No Vitamins,2,4,Glass Bottle,Cacti,cacti_bottle.png
911,6,2,7286,19,80,No Vitamins,2,7,Glass Bottle,Vizzy,vizzy_bottle.png
911,6,3,7286,18,90,Vitamins,2,4,Glass Bottle,Michelob Ultra,ultra_bottle.png
911,7,1,7287,19,100,No Vitamins,0,7,Aluminum Can,Michelob Ultra,ultra.png
911,7,2,7287,18.5,80,Vitamins,2,7,Aluminum Can,AMC Seltzer,AMC.png
911,7,3,7287,18.5,80,Vitamins,1,4,Aluminum Can,Cacti,cacti.png
911,8,1,7288,18,80,Vitamins,1,5,Glass Bottle,Cacti,cacti_bottle.png
911,8,2,7288,18,80,No Vitamins,0,7,Glass Bottle,Cacti,cacti_bottle.png
911,8,3,7288,19,100,No Vitamins,0,5,Aluminum Can,AMC Seltzer,AMC.png
912,1,1,7289,19,100,No Vitamins,2,5,Glass Bottle,Truly,truly_bottle.png
912,1,2,7289,18,80,No Vitamins,2,7,Glass Bottle,Vizzy,vizzy_bottle.png
912,1,3,7289,18,80,Vitamins,0,4,Aluminum Can,AMC Seltzer,AMC.png
912,2,1,7290,18.5,80,No Vitamins,2,5,Aluminum Can,Cacti,cacti.png
912,2,2,7290,18,80,Vitamins,2,4,Glass Bottle,Michelob Ultra,ultra_bottle.png
912,2,3,7290,18.5,90,No Vitamins,1,7,Aluminum Can,Vizzy,vizzy.png
912,3,1,7291,19,100,No Vitamins,2,7,Glass Bottle,AMC Seltzer,AMC_bottle.png
912,3,2,7291,19,80,No Vitamins,1,7,Glass Bottle,Vizzy,vizzy_bottle.png
912,3,3,7291,18,100,No Vitamins,0,4,Aluminum Can,Vizzy,vizzy.png
912,4,1,7292,18,100,No Vitamins,0,4,Aluminum Can,AMC Seltzer,AMC.png
912,4,2,7292,19,80,No Vitamins,1,5,Glass Bottle,Cacti,cacti_bottle.png
