respID,qID,altID,obsID,price,calories,vitamins,sugar,alcoholContent,material,image
687,5,1,5493,21,90,No Vitamins,2,7,Aluminum Can,can.png
687,5,2,5493,18,90,No Vitamins,0,7,Aluminum Can,can.png
687,5,3,5493,18,90,Vitamins,1,4,Aluminum Can,can.png
687,6,1,5494,15,90,No Vitamins,0,4,Glass Bottle,bottle.png
687,6,2,5494,21,100,Vitamins,2,7,Glass Bottle,bottle.png
687,6,3,5494,21,100,Vitamins,1,4,Aluminum Can,can.png
687,7,1,5495,15,90,Vitamins,0,7,Aluminum Can,can.png
687,7,2,5495,21,100,Vitamins,2,7,Glass Bottle,bottle.png
687,7,3,5495,18,100,Vitamins,0,7,Aluminum Can,can.png
687,8,1,5496,21,90,Vitamins,2,4,Aluminum Can,can.png
687,8,2,5496,15,100,No Vitamins,2,4,Glass Bottle,bottle.png
687,8,3,5496,15,90,No Vitamins,0,4,Glass Bottle,bottle.png
688,1,1,5497,15,100,No Vitamins,2,4,Glass Bottle,bottle.png
688,1,2,5497,15,90,Vitamins,1,7,Aluminum Can,can.png
688,1,3,5497,18,90,Vitamins,1,4,Aluminum Can,can.png
688,2,1,5498,15,90,Vitamins,0,7,Aluminum Can,can.png
688,2,2,5498,18,100,Vitamins,0,7,Aluminum Can,can.png
688,2,3,5498,21,90,No Vitamins,0,7,Glass Bottle,bottle.png
688,3,1,5499,21,80,No Vitamins,1,7,Glass Bottle,bottle.png
688,3,2,5499,21,100,Vitamins,0,4,Aluminum Can,can.png
688,3,3,5499,21,80,No Vitamins,1,7,Aluminum Can,can.png
688,4,1,5500,21,90,No Vitamins,2,4,Glass Bottle,bottle.png
688,4,2,5500,15,100,No Vitamins,1,5,Aluminum Can,can.png
688,4,3,5500,21,100,No Vitamins,1,4,Aluminum Can,can.png
688,5,1,5501,18,100,No Vitamins,0,5,Glass Bottle,bottle.png
688,5,2,5501,18,90,No Vitamins,2,5,Aluminum Can,can.png
688,5,3,5501,15,80,No Vitamins,0,4,Aluminum Can,can.png
688,6,1,5502,21,100,Vitamins,0,4,Aluminum Can,can.png
688,6,2,5502,18,80,Vitamins,2,4,Aluminum Can,can.png
688,6,3,5502,21,90,Vitamins,0,5,Glass Bottle,bottle.png
688,7,1,5503,15,80,Vitamins,1,4,Glass Bottle,bottle.png
688,7,2,5503,18,100,Vitamins,0,7,Aluminum Can,can.png
688,7,3,5503,18,90,No Vitamins,2,7,Glass Bottle,bottle.png
688,8,1,5504,21,100,Vitamins,2,7,Glass Bottle,bottle.png
688,8,2,5504,18,90,Vitamins,1,4,Aluminum Can,can.png
688,8,3,5504,15,90,Vitamins,1,5,Aluminum Can,can.png
689,1,1,5505,18,80,Vitamins,1,7,Glass Bottle,bottle.png
689,1,2,5505,15,80,Vitamins,1,4,Glass Bottle,bottle.png
689,1,3,5505,18,90,Vitamins,1,4,Aluminum Can,can.png
689,2,1,5506,21,100,Vitamins,2,7,Glass Bottle,bottle.png
689,2,2,5506,15,100,No Vitamins,2,5,Aluminum Can,can.png
689,2,3,5506,15,90,Vitamins,1,7,Aluminum Can,can.png
689,3,1,5507,18,80,Vitamins,2,5,Aluminum Can,can.png
689,3,2,5507,18,80,Vitamins,2,4,Aluminum Can,can.png
689,3,3,5507,15,100,Vitamins,2,7,Glass Bottle,bottle.png
689,4,1,5508,21,100,Vitamins,0,4,Aluminum Can,can.png
689,4,2,5508,21,80,Vitamins,2,5,Glass Bottle,bottle.png
689,4,3,5508,15,100,Vitamins,2,7,Glass Bottle,bottle.png
689,5,1,5509,21,100,Vitamins,0,5,Glass Bottle,bottle.png
689,5,2,5509,18,90,Vitamins,2,4,Glass Bottle,bottle.png
689,5,3,5509,15,90,No Vitamins,1,5,Glass Bottle,bottle.png
689,6,1,5510,21,90,No Vitamins,2,7,Aluminum Can,can.png
689,6,2,5510,18,80,Vitamins,2,4,Aluminum Can,can.png
689,6,3,5510,18,90,Vitamins,2,4,Glass Bottle,bottle.png
689,7,1,5511,21,100,Vitamins,2,5,Aluminum Can,can.png
689,7,2,5511,21,100,Vitamins,2,7,Glass Bottle,bottle.png
689,7,3,5511,21,90,No Vitamins,2,4,Glass Bottle,bottle.png
689,8,1,5512,15,100,No Vitamins,2,7,Glass Bottle,bottle.png
689,8,2,5512,18,80,Vitamins,0,4,Glass Bottle,bottle.png
689,8,3,5512,18,80,Vitamins,1,7,Glass Bottle,bottle.png
690,1,1,5513,18,100,No Vitamins,0,4,Glass Bottle,bottle.png
690,1,2,5513,15,90,Vitamins,1,4,Glass Bottle,bottle.png
690,1,3,5513,18,90,No Vitamins,2,5,Aluminum Can,can.png
690,2,1,5514,21,80,No Vitamins,1,5,Glass Bottle,bottle.png
690,2,2,5514,15,80,Vitamins,1,4,Glass Bottle,bottle.png
690,2,3,5514,15,90,No Vitamins,1,5,Glass Bottle,bottle.png
690,3,1,5515,18,100,No Vitamins,1,7,Aluminum Can,can.png
690,3,2,5515,18,80,Vitamins,1,7,Glass Bottle,bottle.png
690,3,3,5515,21,80,No Vitamins,1,7,Glass Bottle,bottle.png
690,4,1,5516,15,100,No Vitamins,1,5,Aluminum Can,can.png
690,4,2,5516,15,80,Vitamins,0,7,Aluminum Can,can.png
690,4,3,5516,18,90,Vitamins,1,4,Aluminum Can,can.png
690,5,1,5517,18,100,No Vitamins,0,5,Glass Bottle,bottle.png
690,5,2,5517,15,90,Vitamins,1,4,Glass Bottle,bottle.png
690,5,3,5517,18,100,Vitamins,0,7,Aluminum Can,can.png
690,6,1,5518,15,90,Vitamins,1,7,Aluminum Can,can.png
690,6,2,5518,15,80,Vitamins,1,4,Glass Bottle,bottle.png
690,6,3,5518,18,100,No Vitamins,0,5,Glass Bottle,bottle.png
690,7,1,5519,18,90,Vitamins,1,4,Aluminum Can,can.png
690,7,2,5519,21,90,No Vitamins,0,7,Glass Bottle,bottle.png
690,7,3,5519,21,90,Vitamins,2,4,Aluminum Can,can.png
690,8,1,5520,21,90,No Vitamins,0,7,Glass Bottle,bottle.png
690,8,2,5520,18,100,No Vitamins,0,4,Glass Bottle,bottle.png
690,8,3,5520,21,100,Vitamins,1,4,Aluminum Can,can.png
691,1,1,5521,21,80,No Vitamins,0,7,Aluminum Can,can.png
691,1,2,5521,18,100,No Vitamins,0,4,Glass Bottle,bottle.png
691,1,3,5521,18,100,No Vitamins,1,7,Aluminum Can,can.png
691,2,1,5522,15,80,No Vitamins,2,4,Aluminum Can,can.png
691,2,2,5522,18,100,Vitamins,1,7,Glass Bottle,bottle.png
691,2,3,5522,21,80,Vitamins,2,5,Glass Bottle,bottle.png
691,3,1,5523,21,80,Vitamins,2,5,Glass Bottle,bottle.png
691,3,2,5523,18,100,No Vitamins,0,5,Glass Bottle,bottle.png
691,3,3,5523,15,100,No Vitamins,2,5,Aluminum Can,can.png
691,4,1,5524,15,80,Vitamins,1,4,Glass Bottle,bottle.png
691,4,2,5524,15,90,No Vitamins,1,5,Glass Bottle,bottle.png
691,4,3,5524,18,100,No Vitamins,0,4,Glass Bottle,bottle.png
691,5,1,5525,18,100,No Vitamins,0,5,Glass Bottle,bottle.png
691,5,2,5525,21,90,Vitamins,2,4,Aluminum Can,can.png
691,5,3,5525,21,90,No Vitamins,2,7,Aluminum Can,can.png
691,6,1,5526,21,100,Vitamins,0,5,Glass Bottle,bottle.png
691,6,2,5526,15,100,Vitamins,2,7,Glass Bottle,bottle.png
691,6,3,5526,15,80,Vitamins,1,4,Glass Bottle,bottle.png
691,7,1,5527,21,100,No Vitamins,1,4,Aluminum Can,can.png
691,7,2,5527,21,100,Vitamins,1,4,Aluminum Can,can.png
691,7,3,5527,21,90,No Vitamins,2,4,Glass Bottle,bottle.png
691,8,1,5528,18,90,No Vitamins,0,7,Aluminum Can,can.png
691,8,2,5528,21,100,Vitamins,1,4,Aluminum Can,can.png
691,8,3,5528,21,90,No Vitamins,0,7,Glass Bottle,bottle.png
692,1,1,5529,21,100,Vitamins,0,5,Glass Bottle,bottle.png
692,1,2,5529,18,90,Vitamins,2,4,Glass Bottle,bottle.png
692,1,3,5529,18,90,Vitamins,0,5,Glass Bottle,bottle.png
692,2,1,5530,15,100,No Vitamins,1,5,Aluminum Can,can.png
692,2,2,5530,15,90,Vitamins,1,4,Glass Bottle,bottle.png
692,2,3,5530,15,90,Vitamins,1,7,Aluminum Can,can.png
692,3,1,5531,21,90,Vitamins,2,4,Aluminum Can,can.png
692,3,2,5531,18,90,Vitamins,2,4,Glass Bottle,bottle.png
692,3,3,5531,21,100,No Vitamins,1,4,Aluminum Can,can.png
692,4,1,5532,21,80,No Vitamins,1,5,Glass Bottle,bottle.png
692,4,2,5532,15,100,Vitamins,0,5,Aluminum Can,can.png
692,4,3,5532,18,80,Vitamins,1,7,Glass Bottle,bottle.png
692,5,1,5533,18,90,No Vitamins,2,7,Glass Bottle,bottle.png
692,5,2,5533,15,90,Vitamins,1,7,Aluminum Can,can.png
692,5,3,5533,18,90,No Vitamins,0,7,Aluminum Can,can.png
692,6,1,5534,15,100,Vitamins,2,7,Glass Bottle,bottle.png
692,6,2,5534,21,100,Vitamins,2,5,Aluminum Can,can.png
692,6,3,5534,21,90,Vitamins,0,5,Glass Bottle,bottle.png
692,7,1,5535,15,90,No Vitamins,0,4,Glass Bottle,bottle.png
692,7,2,5535,15,80,Vitamins,0,7,Aluminum Can,can.png
692,7,3,5535,21,80,No Vitamins,1,7,Glass Bottle,bottle.png
692,8,1,5536,18,90,Vitamins,1,4,Aluminum Can,can.png
692,8,2,5536,21,80,No Vitamins,1,5,Glass Bottle,bottle.png
692,8,3,5536,21,90,No Vitamins,2,4,Glass Bottle,bottle.png
693,1,1,5537,21,100,Vitamins,2,5,Aluminum Can,can.png
693,1,2,5537,18,100,No Vitamins,0,5,Glass Bottle,bottle.png
693,1,3,5537,18,100,Vitamins,1,7,Glass Bottle,bottle.png
693,2,1,5538,21,80,No Vitamins,1,5,Glass Bottle,bottle.png
693,2,2,5538,18,100,Vitamins,1,7,Glass Bottle,bottle.png
693,2,3,5538,18,90,Vitamins,2,4,Glass Bottle,bottle.png
693,3,1,5539,18,80,Vitamins,2,4,Aluminum Can,can.png
693,3,2,5539,15,90,No Vitamins,1,5,Glass Bottle,bottle.png
693,3,3,5539,15,80,Vitamins,2,7,Glass Bottle,bottle.png
693,4,1,5540,21,80,Vitamins,1,5,Glass Bottle,bottle.png
693,4,2,5540,18,80,Vitamins,2,4,Aluminum Can,can.png
693,4,3,5540,15,80,No Vitamins,0,5,Glass Bottle,bottle.png
693,5,1,5541,15,80,Vitamins,2,7,Glass Bottle,bottle.png
693,5,2,5541,18,100,No Vitamins,1,4,Glass Bottle,bottle.png
693,5,3,5541,21,80,No Vitamins,1,7,Glass Bottle,bottle.png
693,6,1,5542,21,80,No Vitamins,1,7,Aluminum Can,can.png
693,6,2,5542,21,90,No Vitamins,0,7,Glass Bottle,bottle.png
693,6,3,5542,15,100,No Vitamins,1,5,Aluminum Can,can.png
693,7,1,5543,15,100,No Vitamins,2,7,Glass Bottle,bottle.png
693,7,2,5543,15,80,No Vitamins,2,4,Aluminum Can,can.png
693,7,3,5543,15,90,No Vitamins,1,5,Glass Bottle,bottle.png
693,8,1,5544,18,80,Vitamins,1,7,Glass Bottle,bottle.png
693,8,2,5544,21,100,Vitamins,2,7,Glass Bottle,bottle.png
693,8,3,5544,18,80,Vitamins,2,4,Aluminum Can,can.png
694,1,1,5545,18,90,No Vitamins,0,7,Aluminum Can,can.png
694,1,2,5545,18,80,Vitamins,2,5,Aluminum Can,can.png
694,1,3,5545,21,100,Vitamins,0,4,Aluminum Can,can.png
694,2,1,5546,18,90,No Vitamins,2,7,Glass Bottle,bottle.png
694,2,2,5546,15,100,Vitamins,0,5,Aluminum Can,can.png
694,2,3,5546,15,90,Vitamins,1,4,Glass Bottle,bottle.png
694,3,1,5547,18,100,Vitamins,1,7,Glass Bottle,bottle.png
694,3,2,5547,21,80,No Vitamins,1,7,Glass Bottle,bottle.png
694,3,3,5547,18,80,Vitamins,2,5,Aluminum Can,can.png
694,4,1,5548,21,90,No Vitamins,2,7,Aluminum Can,can.png
694,4,2,5548,18,90,Vitamins,1,4,Aluminum Can,can.png
694,4,3,5548,15,90,Vitamins,0,7,Aluminum Can,can.png
694,5,1,5549,18,100,No Vitamins,1,7,Aluminum Can,can.png
694,5,2,5549,15,80,Vitamins,0,7,Aluminum Can,can.png
694,5,3,5549,21,80,No Vitamins,0,7,Aluminum Can,can.png
694,6,1,5550,15,90,No Vitamins,0,4,Glass Bottle,bottle.png
694,6,2,5550,21,100,No Vitamins,1,4,Aluminum Can,can.png
694,6,3,5550,15,100,No Vitamins,2,7,Glass Bottle,bottle.png
694,7,1,5551,18,90,No Vitamins,1,5,Aluminum Can,can.png
694,7,2,5551,21,90,No Vitamins,2,7,Aluminum Can,can.png
694,7,3,5551,18,90,Vitamins,2,4,Glass Bottle,bottle.png
694,8,1,5552,18,80,No Vitamins,2,5,Aluminum Can,can.png
694,8,2,5552,15,90,Vitamins,1,7,Aluminum Can,can.png
694,8,3,5552,21,80,No Vitamins,1,5,Glass Bottle,bottle.png
695,1,1,5553,15,90,No Vitamins,1,5,Glass Bottle,bottle.png
695,1,2,5553,15,80,Vitamins,2,7,Glass Bottle,bottle.png
695,1,3,5553,21,100,Vitamins,2,7,Glass Bottle,bottle.png
695,2,1,5554,15,100,Vitamins,0,5,Aluminum Can,can.png
695,2,2,5554,15,90,Vitamins,1,4,Glass Bottle,bottle.png
695,2,3,5554,21,80,Vitamins,1,5,Glass Bottle,bottle.png
695,3,1,5555,21,80,No Vitamins,0,7,Aluminum Can,can.png
695,3,2,5555,15,100,No Vitamins,1,5,Aluminum Can,can.png
695,3,3,5555,15,100,No Vitamins,2,5,Aluminum Can,can.png
695,4,1,5556,18,90,Vitamins,2,4,Glass Bottle,bottle.png
695,4,2,5556,21,80,Vitamins,1,5,Glass Bottle,bottle.png
695,4,3,5556,18,80,Vitamins,1,7,Glass Bottle,bottle.png
695,5,1,5557,15,80,Vitamins,2,7,Glass Bottle,bottle.png
695,5,2,5557,18,100,No Vitamins,0,5,Glass Bottle,bottle.png
695,5,3,5557,21,90,No Vitamins,0,7,Glass Bottle,bottle.png
695,6,1,5558,21,90,No Vitamins,2,7,Aluminum Can,can.png
695,6,2,5558,18,100,Vitamins,1,7,Glass Bottle,bottle.png
695,6,3,5558,21,80,No Vitamins,1,7,Glass Bottle,bottle.png
695,7,1,5559,18,90,Vitamins,2,4,Glass Bottle,bottle.png
695,7,2,5559,21,90,Vitamins,0,5,Glass Bottle,bottle.png
695,7,3,5559,21,80,No Vitamins,1,7,Glass Bottle,bottle.png
695,8,1,5560,21,100,Vitamins,2,7,Glass Bottle,bottle.png
695,8,2,5560,18,90,No Vitamins,2,5,Aluminum Can,can.png
695,8,3,5560,21,100,Vitamins,0,5,Glass Bottle,bottle.png
696,1,1,5561,15,100,Vitamins,2,7,Glass Bottle,bottle.png
696,1,2,5561,15,80,No Vitamins,0,4,Aluminum Can,can.png
696,1,3,5561,18,100,No Vitamins,1,7,Aluminum Can,can.png
696,2,1,5562,21,80,No Vitamins,1,7,Aluminum Can,can.png
696,2,2,5562,21,90,No Vitamins,2,7,Aluminum Can,can.png
696,2,3,5562,18,100,No Vitamins,0,5,Glass Bottle,bottle.png
696,3,1,5563,21,100,No Vitamins,1,4,Aluminum Can,can.png
696,3,2,5563,21,100,Vitamins,0,5,Glass Bottle,bottle.png
696,3,3,5563,21,80,No Vitamins,1,7,Aluminum Can,can.png
696,4,1,5564,18,80,No Vitamins,2,5,Aluminum Can,can.png
696,4,2,5564,21,90,No Vitamins,2,4,Glass Bottle,bottle.png
696,4,3,5564,18,100,No Vitamins,0,5,Glass Bottle,bottle.png
696,5,1,5565,18,90,Vitamins,0,5,Glass Bottle,bottle.png
696,5,2,5565,21,90,No Vitamins,2,7,Aluminum Can,can.png
696,5,3,5565,15,90,Vitamins,1,4,Glass Bottle,bottle.png
696,6,1,5566,15,80,No Vitamins,0,5,Glass Bottle,bottle.png
696,6,2,5566,18,90,No Vitamins,2,7,Glass Bottle,bottle.png
696,6,3,5566,18,80,Vitamins,2,4,Aluminum Can,can.png
696,7,1,5567,15,80,No Vitamins,0,5,Glass Bottle,bottle.png
696,7,2,5567,15,80,No Vitamins,0,4,Aluminum Can,can.png
696,7,3,5567,15,100,Vitamins,0,5,Aluminum Can,can.png
696,8,1,5568,18,90,Vitamins,2,4,Glass Bottle,bottle.png
696,8,2,5568,15,80,Vitamins,0,7,Aluminum Can,can.png
696,8,3,5568,15,90,No Vitamins,1,5,Glass Bottle,bottle.png
697,1,1,5569,21,100,Vitamins,1,4,Aluminum Can,can.png
697,1,2,5569,18,90,No Vitamins,1,5,Aluminum Can,can.png
697,1,3,5569,21,80,No Vitamins,0,4,Aluminum Can,can.png
697,2,1,5570,21,80,No Vitamins,0,4,Aluminum Can,can.png
697,2,2,5570,15,90,Vitamins,0,7,Aluminum Can,can.png
697,2,3,5570,21,90,Vitamins,2,4,Aluminum Can,can.png
697,3,1,5571,15,100,No Vitamins,2,7,Glass Bottle,bottle.png
697,3,2,5571,15,100,Vitamins,2,7,Glass Bottle,bottle.png
697,3,3,5571,18,90,No Vitamins,0,7,Aluminum Can,can.png
697,4,1,5572,21,90,Vitamins,2,4,Aluminum Can,can.png
697,4,2,5572,21,80,Vitamins,2,5,Glass Bottle,bottle.png
697,4,3,5572,15,80,No Vitamins,0,4,Aluminum Can,can.png
697,5,1,5573,21,90,No Vitamins,2,4,Glass Bottle,bottle.png
697,5,2,5573,21,80,No Vitamins,1,7,Aluminum Can,can.png
697,5,3,5573,21,90,Vitamins,0,5,Glass Bottle,bottle.png
697,6,1,5574,15,100,No Vitamins,2,5,Aluminum Can,can.png
697,6,2,5574,21,90,Vitamins,0,5,Glass Bottle,bottle.png
697,6,3,5574,18,90,Vitamins,0,5,Glass Bottle,bottle.png
697,7,1,5575,21,80,No Vitamins,1,7,Glass Bottle,bottle.png
697,7,2,5575,21,80,Vitamins,2,5,Glass Bottle,bottle.png
697,7,3,5575,18,80,Vitamins,0,4,Glass Bottle,bottle.png
697,8,1,5576,21,100,No Vitamins,1,4,Aluminum Can,can.png
697,8,2,5576,21,100,Vitamins,1,4,Aluminum Can,can.png
697,8,3,5576,18,80,No Vitamins,2,5,Aluminum Can,can.png
698,1,1,5577,21,90,Vitamins,2,4,Aluminum Can,can.png
698,1,2,5577,18,90,No Vitamins,2,7,Glass Bottle,bottle.png
698,1,3,5577,18,80,No Vitamins,2,5,Aluminum Can,can.png
698,2,1,5578,21,100,Vitamins,2,5,Aluminum Can,can.png
698,2,2,5578,18,100,No Vitamins,0,4,Glass Bottle,bottle.png
698,2,3,5578,21,90,Vitamins,0,5,Glass Bottle,bottle.png
698,3,1,5579,21,80,Vitamins,2,5,Glass Bottle,bottle.png
698,3,2,5579,18,90,Vitamins,0,5,Glass Bottle,bottle.png
698,3,3,5579,21,80,No Vitamins,0,7,Aluminum Can,can.png
698,4,1,5580,18,90,No Vitamins,0,7,Aluminum Can,can.png
698,4,2,5580,21,100,Vitamins,2,5,Aluminum Can,can.png
698,4,3,5580,21,100,No Vitamins,1,4,Aluminum Can,can.png
698,5,1,5581,15,90,Vitamins,1,7,Aluminum Can,can.png
698,5,2,5581,18,80,Vitamins,0,4,Glass Bottle,bottle.png
698,5,3,5581,21,100,Vitamins,2,5,Aluminum Can,can.png
698,6,1,5582,21,100,Vitamins,0,5,Glass Bottle,bottle.png
698,6,2,5582,15,80,Vitamins,1,4,Glass Bottle,bottle.png
698,6,3,5582,15,80,Vitamins,0,7,Aluminum Can,can.png
698,7,1,5583,15,90,No Vitamins,0,4,Glass Bottle,bottle.png
698,7,2,5583,18,90,No Vitamins,0,7,Aluminum Can,can.png
698,7,3,5583,15,90,Vitamins,1,4,Glass Bottle,bottle.png
698,8,1,5584,15,100,Vitamins,0,5,Aluminum Can,can.png
698,8,2,5584,21,90,No Vitamins,2,7,Aluminum Can,can.png
698,8,3,5584,18,100,No Vitamins,0,5,Glass Bottle,bottle.png
699,1,1,5585,18,80,Vitamins,2,5,Aluminum Can,can.png
699,1,2,5585,18,90,Vitamins,1,4,Aluminum Can,can.png
699,1,3,5585,18,80,Vitamins,2,4,Aluminum Can,can.png
699,2,1,5586,21,90,No Vitamins,2,4,Glass Bottle,bottle.png
699,2,2,5586,15,90,Vitamins,1,5,Aluminum Can,can.png
699,2,3,5586,15,100,No Vitamins,2,7,Glass Bottle,bottle.png
699,3,1,5587,18,80,Vitamins,0,4,Glass Bottle,bottle.png
699,3,2,5587,15,80,No Vitamins,0,4,Aluminum Can,can.png
699,3,3,5587,21,90,Vitamins,2,4,Aluminum Can,can.png
699,4,1,5588,18,80,Vitamins,1,7,Glass Bottle,bottle.png
699,4,2,5588,21,90,No Vitamins,2,4,Glass Bottle,bottle.png
699,4,3,5588,21,100,Vitamins,2,5,Aluminum Can,can.png
699,5,1,5589,18,90,Vitamins,2,4,Glass Bottle,bottle.png
699,5,2,5589,21,100,Vitamins,0,4,Aluminum Can,can.png
699,5,3,5589,21,80,No Vitamins,0,4,Aluminum Can,can.png
699,6,1,5590,15,100,No Vitamins,2,7,Glass Bottle,bottle.png
699,6,2,5590,21,90,No Vitamins,2,7,Aluminum Can,can.png
699,6,3,5590,18,100,No Vitamins,1,7,Aluminum Can,can.png
699,7,1,5591,21,100,Vitamins,2,5,Aluminum Can,can.png
699,7,2,5591,15,90,Vitamins,0,7,Aluminum Can,can.png
699,7,3,5591,21,100,Vitamins,0,4,Aluminum Can,can.png
699,8,1,5592,15,90,Vitamins,1,5,Aluminum Can,can.png
699,8,2,5592,15,80,Vitamins,2,7,Glass Bottle,bottle.png
699,8,3,5592,18,90,No Vitamins,1,5,Aluminum Can,can.png
700,1,1,5593,18,90,No Vitamins,1,5,Aluminum Can,can.png
700,1,2,5593,15,90,Vitamins,0,7,Aluminum Can,can.png
700,1,3,5593,18,100,No Vitamins,1,4,Glass Bottle,bottle.png
700,2,1,5594,18,100,No Vitamins,1,4,Glass Bottle,bottle.png
700,2,2,5594,15,100,Vitamins,2,7,Glass Bottle,bottle.png
700,2,3,5594,18,80,Vitamins,1,7,Glass Bottle,bottle.png
700,3,1,5595,18,90,Vitamins,0,5,Glass Bottle,bottle.png
700,3,2,5595,18,90,No Vitamins,2,5,Aluminum Can,can.png
700,3,3,5595,21,80,Vitamins,1,5,Glass Bottle,bottle.png
700,4,1,5596,15,100,No Vitamins,2,4,Glass Bottle,bottle.png
700,4,2,5596,18,80,No Vitamins,2,5,Aluminum Can,can.png
700,4,3,5596,15,90,Vitamins,1,4,Glass Bottle,bottle.png
700,5,1,5597,21,90,No Vitamins,0,7,Glass Bottle,bottle.png
700,5,2,5597,18,100,No Vitamins,1,4,Glass Bottle,bottle.png
700,5,3,5597,21,100,Vitamins,2,5,Aluminum Can,can.png
700,6,1,5598,18,80,No Vitamins,2,5,Aluminum Can,can.png
700,6,2,5598,15,90,Vitamins,0,7,Aluminum Can,can.png
700,6,3,5598,15,80,Vitamins,1,4,Glass Bottle,bottle.png
700,7,1,5599,18,80,Vitamins,1,7,Glass Bottle,bottle.png
700,7,2,5599,15,100,Vitamins,0,5,Aluminum Can,can.png
700,7,3,5599,15,100,No Vitamins,2,7,Glass Bottle,bottle.png
700,8,1,5600,18,100,Vitamins,0,7,Aluminum Can,can.png
700,8,2,5600,21,80,Vitamins,1,5,Glass Bottle,bottle.png
700,8,3,5600,15,90,Vitamins,0,7,Aluminum Can,can.png
701,1,1,5601,15,90,No Vitamins,1,5,Glass Bottle,bottle.png
701,1,2,5601,15,90,No Vitamins,0,4,Glass Bottle,bottle.png
701,1,3,5601,15,80,No Vitamins,0,5,Glass Bottle,bottle.png
701,2,1,5602,15,80,No Vitamins,0,5,Glass Bottle,bottle.png
701,2,2,5602,21,80,No Vitamins,0,7,Aluminum Can,can.png
701,2,3,5602,15,100,Vitamins,0,5,Aluminum Can,can.png
701,3,1,5603,21,80,No Vitamins,1,5,Glass Bottle,bottle.png
701,3,2,5603,21,100,Vitamins,2,5,Aluminum Can,can.png
701,3,3,5603,15,100,Vitamins,0,5,Aluminum Can,can.png
701,4,1,5604,21,100,Vitamins,2,7,Glass Bottle,bottle.png
701,4,2,5604,18,80,Vitamins,2,5,Aluminum Can,can.png
701,4,3,5604,21,100,Vitamins,1,4,Aluminum Can,can.png
701,5,1,5605,18,90,No Vitamins,1,5,Aluminum Can,can.png
701,5,2,5605,15,90,No Vitamins,0,4,Glass Bottle,bottle.png
701,5,3,5605,21,80,No Vitamins,1,5,Glass Bottle,bottle.png
701,6,1,5606,15,90,Vitamins,1,7,Aluminum Can,can.png
701,6,2,5606,21,80,Vitamins,2,5,Glass Bottle,bottle.png
701,6,3,5606,18,90,No Vitamins,1,5,Aluminum Can,can.png
701,7,1,5607,18,80,No Vitamins,2,5,Aluminum Can,can.png
701,7,2,5607,15,100,No Vitamins,2,4,Glass Bottle,bottle.png
701,7,3,5607,15,90,Vitamins,1,4,Glass Bottle,bottle.png
701,8,1,5608,15,100,Vitamins,2,7,Glass Bottle,bottle.png
701,8,2,5608,21,80,No Vitamins,0,7,Aluminum Can,can.png
701,8,3,5608,18,90,No Vitamins,2,7,Glass Bottle,bottle.png
702,1,1,5609,18,90,No Vitamins,2,5,Aluminum Can,can.png
702,1,2,5609,21,80,No Vitamins,1,5,Glass Bottle,bottle.png
702,1,3,5609,18,100,No Vitamins,0,4,Glass Bottle,bottle.png
702,2,1,5610,18,80,No Vitamins,2,5,Aluminum Can,can.png
702,2,2,5610,21,80,No Vitamins,1,5,Glass Bottle,bottle.png
702,2,3,5610,15,100,Vitamins,0,5,Aluminum Can,can.png
702,3,1,5611,18,100,No Vitamins,0,5,Glass Bottle,bottle.png
702,3,2,5611,21,100,No Vitamins,1,4,Aluminum Can,can.png
702,3,3,5611,18,100,Vitamins,0,7,Aluminum Can,can.png
702,4,1,5612,18,100,No Vitamins,1,4,Glass Bottle,bottle.png
702,4,2,5612,21,90,No Vitamins,0,7,Glass Bottle,bottle.png
702,4,3,5612,21,80,No Vitamins,0,4,Aluminum Can,can.png
702,5,1,5613,18,80,Vitamins,2,4,Aluminum Can,can.png
702,5,2,5613,18,80,No Vitamins,2,5,Aluminum Can,can.png
702,5,3,5613,15,100,No Vitamins,2,5,Aluminum Can,can.png
702,6,1,5614,15,100,No Vitamins,2,4,Glass Bottle,bottle.png
702,6,2,5614,15,90,No Vitamins,1,5,Glass Bottle,bottle.png
702,6,3,5614,21,100,Vitamins,0,4,Aluminum Can,can.png
702,7,1,5615,21,100,Vitamins,2,5,Aluminum Can,can.png
702,7,2,5615,21,80,No Vitamins,1,7,Glass Bottle,bottle.png
702,7,3,5615,18,90,No Vitamins,2,5,Aluminum Can,can.png
702,8,1,5616,15,80,Vitamins,2,7,Glass Bottle,bottle.png
702,8,2,5616,21,90,Vitamins,0,5,Glass Bottle,bottle.png
702,8,3,5616,18,80,Vitamins,2,4,Aluminum Can,can.png
703,1,1,5617,21,90,Vitamins,2,4,Aluminum Can,can.png
703,1,2,5617,21,100,No Vitamins,1,4,Aluminum Can,can.png
703,1,3,5617,15,90,Vitamins,1,4,Glass Bottle,bottle.png
703,2,1,5618,21,80,No Vitamins,1,7,Glass Bottle,bottle.png
703,2,2,5618,15,90,No Vitamins,0,4,Glass Bottle,bottle.png
703,2,3,5618,15,90,Vitamins,1,5,Aluminum Can,can.png
703,3,1,5619,18,90,Vitamins,2,4,Glass Bottle,bottle.png
703,3,2,5619,21,90,Vitamins,0,5,Glass Bottle,bottle.png
703,3,3,5619,21,90,No Vitamins,2,7,Aluminum Can,can.png
703,4,1,5620,15,90,Vitamins,1,4,Glass Bottle,bottle.png
